file_path,column_name,inferred_type,null_count,sample_values,notes
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,secondary_source_artifacts,text_like,0,outputs/model_lab/model_lab_closure_pack/model_lab_executive_summary.md | outputs/model_lab/model_lab_closure_pack/model_lab_champion_summary.csv | outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv | outputs/governance/6_2_decision_rules/governance_recommendations.csv | outputs/model_lab/champion_decision/champion_decision_scorecard.csv,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,required_for_mvp,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,governance_notes,text_like,0,Must use conditional champion language. | Decision source is champion_decision.csv. | All conditions must remain visible. | No silent filtering of deferred/risk models. | Must not imply winner.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,created_timestamp,date_like,0,2026-06-14T10:49:31,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,register_id,text_like,0,GR-001 | GR-002 | GR-003 | GR-004 | GR-005,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,register_type,text_like,0,champion_condition | risk | deferred_model | manual_review | audit_correction,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,source_block,text_like,0,6.3 | 6.2 | 6.0 | Stage 05 | 6.4,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,subject,text_like,0,ETS Explicit conditional champion | Medium confidence | FastNeuralAR_MLP review/investigate | NBEATS test later/defer | NHITS test later/defer,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,governance_status,text_like,0,active | resolved_governed,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,required_action,text_like,0,KEEP_WITH_CONDITIONS + MONITOR | MONITOR | REVIEW_INVESTIGATE + EXCLUDE_FROM_CHAMPION_CONSIDERATION | TEST_LATER + DEFER | REVIEW + MONITOR,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,dashboard_visibility_required,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,source_artifact,text_like,0,outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv | outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv | outputs/governance/6_0_audit5_finding_resolution/audit5_finding_resolution.csv | outputs/model_lab/audit_5/audit_5_summary.csv | outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv,sampled first rows; null_count is sample-based for large files
outputs/governance/6_5_governance_closure_pack/governance_register.csv,created_timestamp,date_like,0,2026-06-14T10:56:50,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,audit_id,text_like,0,AUDIT-6,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,audit_name,text_like,0,Governance Pre-Shiny Audit,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,audit_scope,text_like,0,Independent review of Stage 06 governance package (blocks 6.0-6.5) to determine readiness for Shiny MVP under the governance contract,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,overall_verdict,text_like,0,APPROVE_WITH_CONDITIONS_TO_SHINY_MVP,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,blocker_count,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,major_count,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,minor_count,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,advisory_count,integer_like,0,4,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,ready_for_shiny_mvp,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,conditions_required_before_shiny,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_summary.csv,created_timestamp,date_like,0,2026-06-14T11:10:00,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,finding_id,text_like,0,F6-001 | F6-002 | F6-003 | F6-004,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,severity,text_like,0,ADVISORY,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,finding_area,text_like,0,champion_conditions | risk_carry_forward | dashboard_contract_enforcement | audit_correction_carry_forward,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,finding_summary,text_like,0,"ETS Explicit champion is conditional with medium confidence; this is a permanent carry-forward condition, not a defect. Shiny must display it as CHAMPION_SELECTED_WITH_CONDITIONS and never as an unconditional winner. | Open model risks (FastNeuralAR_MLP investigation; NBEATS/NHITS deferral; FixedGrowth_6 review) are governed future-work items that must remain visible, not resolved before Shiny. | The 6.4 dashboard governance contract is a complete specification but has no automated enforcement y",sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,affected_artifact,text_like,0,outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv | outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv | outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv | outputs/governance/6_0_audit5_finding_resolution/governed_manifest_correction.csv,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,evidence,text_like,0,"C-001..C-005 present; champion_decision.csv decision=CHAMPION_SELECTED_WITH_CONDITIONS, confidence=medium; prohibited language L-007..L-013 block winner/absolute-best/replaces-all claims. | R-001 REVIEW_INVESTIGATE+EXCLUDE; R-002/R-003 TEST_LATER+DEFER; R-007 REVIEW+MONITOR; all dashboard_carry_forward=True. | DC-001..DC-014 all blocking_if_violated=True; read-only, no-recompute, no-unconditional-winner, traceability rules defined; enforcement is design-time only. | authoritative_governed_value=",sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,required_action,text_like,0,Carry the conditional/medium-confidence champion framing into Shiny implementation per 6.3 and DC-005/DC-006/DC-007. | Surface all carry-forward risks/deferrals in Shiny per DC-008/DC-009/DC-013; investigate models in future workstreams outside Shiny MVP. | Validate Shiny implementation against the 6.4 contract (read-only | Shiny must source the governed (corrected) manifest understanding from Stage 06,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,blocking_status,text_like,0,non_blocking |  no recompute |  and display Audit #5 status per DC-010.,sampled first rows; null_count is sample-based for large files
outputs/governance/audit_6/audit_6_findings.csv,created_timestamp,text_like,0,2026-06-14T11:10:00 |  traceable bindings) during/after the build. | non_blocking,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,run_id,text_like,0,challenger_metrics_scoring,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,model_name,text_like,0,AutoARIMA | ETS Explicit | FastNeuralAR_MLP | LightGBM | Theta,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,metric_rows,integer_like,0,454,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,median_mase,numeric_like,0,7.579717293862485 | 6.81777377891848 | 790.9590773129247 | 17.090006452103147 | 9.685911405961882,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,mean_mase,numeric_like,0,36.644219817615856 | 39.143652148760374 | 790.2621896559255 | 43.1525290173567 | 35.011488895331354,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,median_rmsse,numeric_like,0,1.9810875872381666 | 1.8896165257987971 | 171.4422929400729 | 4.296579902479861 | 2.5125658385243543,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,mean_rmsse,numeric_like,0,9.546520580046062 | 10.300893071406968 | 181.45633413438233 | 11.175190884048352 | 8.972881749201921,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,median_wmape,numeric_like,0,0.010378978788994159 | 0.0091858281075725 | 0.895910079439159 | 0.02075524964682357 | 0.013587223659537243,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,mean_wmape,numeric_like,0,0.06252886825645576 | 0.06144768396666908 | 0.9121237496949441 | 0.07405719094928014 | 0.05660343720058105,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,median_smape,numeric_like,0,0.010378816233499472 | 0.009111320822076212 | 1.5764789688567393 | 0.02113551520458839 | 0.013649656036583406,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,mean_smape,numeric_like,0,0.08130373514483616 | 0.0828234642331084 | 1.3602509531168823 | 0.0850914412881643 | 0.06493709948672349,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,median_rmse,numeric_like,0,450.7329590364735 | 375.57843856274457 | 20932.65745870657 | 693.1135969430018 | 484.1512320501612,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,mean_rmse,numeric_like,0,7884.265287633892 | 7588.192263490393 | 192246.63107654755 | 8263.515052357081 | 7701.538303967042,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,median_bias,numeric_like,0,-23.308110107336844 | -4.954559889640256 | -20513.59151189972 | -315.4148688007897 | -93.5587236290087,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,mean_bias,numeric_like,0,-5561.652350419124 | -5193.451843292237 | -191606.88492859693 | -6463.555449814634 | -5299.240465068499,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,negative_forecast_rows,integer_like,0,115 | 133 | 55 | 0 | 3,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,created_timestamp,date_like,0,2026-06-13T16:26:53,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,run_id,text_like,0,challenger_metrics_scoring,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,official_models,integer_like,0,6,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,forecast_rows,integer_like,0,81720,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,joined_actual_rows,integer_like,0,81720,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,metric_rows,integer_like,0,2724,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,entity_windows,integer_like,0,454,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,horizon_days,integer_like,0,30,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,mase_denominator_source,text_like,0,training_only_lag1_naive_mae,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,rmsse_denominator_source,text_like,0,training_only_lag1_naive_mse,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,negative_forecast_rows,integer_like,0,306,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,metrics_created,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,aggregation_created,boolean_like,0,False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,significance_created,boolean_like,0,False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,rankings_created,boolean_like,0,False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,tournament_created,boolean_like,0,False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,champion_selected,boolean_like,0,False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,created_timestamp,date_like,0,2026-06-13T16:26:53,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,run_id,text_like,0,challenger_aggregation_significance,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,model_name,text_like,0,AutoARIMA | Theta | ETS Explicit | LightGBM | XGBoost,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,entity_count,integer_like,0,39,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,entity_model_rows,integer_like,0,39,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,official_median_mase,numeric_like,0,8.088530320808188 | 10.642289708177193 | 6.901143533373399 | 16.04104170759398 | 14.547628304157428,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,diagnostic_mean_mase,numeric_like,0,14.085577734624417 | 15.21927517577274 | 12.354349917609001 | 22.2840593516272 | 16.223478721758998,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,diagnostic_p95_mase,numeric_like,0,50.015918416753784 | 26.255717573917515 | 37.02674545382959 | 50.474212201020514 | 27.598880916519423,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,official_median_rmsse,numeric_like,0,1.8590126984374988 | 2.819225444576951 | 1.856193218184295 | 4.061386180935608 | 3.880790199165525,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,diagnostic_mean_rmsse,numeric_like,0,3.9292000698404355 | 3.2827128188754315 | 3.47714753019109 | 5.062489496199645 | 4.045706798573714,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,diagnostic_p95_rmsse,numeric_like,0,16.04036858487817 | 7.189632187330815 | 10.900019710358308 | 13.238126008450578 | 8.788692652086766,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,median_wmape,numeric_like,0,0.0099110042459386 | 0.0141636687639672 | 0.0087554067132253 | 0.02056066234537865 | 0.015663162056346252,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,median_smape,numeric_like,0,0.00991333596139675 | 0.0143406218739491 | 0.008735093329671 | 0.020758911759550303 | 0.01576797318804425,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,median_bias,numeric_like,0,-8.624581268780153 | -65.67108110529851 | -10.802205663621589 | -378.4171565921122 | -308.77216785833446,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,negative_forecast_rows,integer_like,0,115 | 0 | 133 | 3 | 55,sampled first rows; null_count is sample-based for large files
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,created_timestamp,date_like,0,2026-06-13T17:27:28,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,entities,integer_like,0,39,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,windows,integer_like,0,454,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,official_median_mase,numeric_like,0,11.789916350319963 | 8.65417111153676 | 8.649280961006667 | 12.989045570820014 | 16.52907963144241,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,diagnostic_mean_mase,numeric_like,0,72.02213944156108 | 43.075361063769925 | 32.44889611273951 | 34.200741602073705 | 36.72413820507962,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,diagnostic_p95_mase,numeric_like,0,486.7491208373386 | 244.22063760037148 | 186.44702155342176 | 185.50138729828114 | 184.26799739168567,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,official_median_rmsse,numeric_like,0,3.49334506602668 | 2.273019421267602 | 2.2718379673062783 | 3.019316356642247 | 4.072356391248675,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,diagnostic_mean_rmsse,numeric_like,0,18.60413483369654 | 10.983587759579436 | 8.664713231929696 | 9.086881808410276 | 9.696982666362418,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,diagnostic_p95_rmsse,numeric_like,0,121.96566078763419 | 64.6278682756281 | 38.43884355141513 | 39.947636953923016 | 40.56859150788415,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,pct_entities_beating_naive,numeric_like,0,0.0,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,pct_windows_beating_naive,numeric_like,0,0.07048458149779736 | 0.07709251101321586 | 0.05066079295154185 | 0.04185022026431718 | 0.024229074889867842,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,pct_entities_high_risk,numeric_like,0,0.9230769230769231 | 0.8974358974358975 | 0.8717948717948718,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,pct_windows_high_risk,numeric_like,0,0.35462555066079293 | 0.30176211453744495 | 0.28193832599118945 | 0.3392070484581498 | 0.4185022026431718,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,mase_denominator_floored_rows,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,rmsse_denominator_floored_rows,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,created_timestamp,date_like,0,2026-06-12T14:42:20,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,entity_key,text_like,0,APC-Dedicated | APC-MSIT | APC-Multitenant | ARE-Go Local | AUS-Go Local,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,windows,integer_like,0,12 | 7 | 10,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,median_mase,numeric_like,0,3.2875262112854213 | 3.4543601462729034 | 2.6994321933441334 | 6.99033711757601 | 9.31804376627905,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,mean_mase,numeric_like,0,37.91246175065013 | 38.36568253655108 | 35.25193818934809 | 39.29033706589812 | 41.98330224210313,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,p95_mase,numeric_like,0,124.99757857661204 | 123.6885449794422 | 142.39207058429372 | 151.43141650510708 | 157.4576471189827,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,median_rmsse,numeric_like,0,0.3390119024866116 | 0.38342391081575256 | 0.270540812452145 | 0.7107587468482364 | 1.006504917230264,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,mean_rmsse,numeric_like,0,4.45181257953812 | 4.520842847889798 | 4.075807971676892 | 4.45291445243197 | 4.70578643810536,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,p95_rmsse,numeric_like,0,16.661926499641428 | 16.201904428474226 | 18.525487723117205 | 19.037236150421386 | 19.38052264808868,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,pct_windows_beating_naive,numeric_like,0,0.25 | 0.16666666666666666 | 0.4166666666666667 | 0.08333333333333333 | 0.0,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,pct_windows_high_risk,numeric_like,0,0.3333333333333333 | 0.25 | 0.0 | 0.16666666666666666 | 0.4166666666666667,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,mase_denominator_floored_rows,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,rmsse_denominator_floored_rows,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,created_timestamp,date_like,0,2026-06-12T14:42:20,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,run_id,text_like,0,statistical_significance_20260612_144238,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,model_a,text_like,0,ARIMA_Fixed | ETS_Current | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,model_b,text_like,0,ETS_Current | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4 | FixedGrowth_6,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,entities_compared,integer_like,0,39,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,ties,boolean_like,0,0,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,model_a_entity_wins,integer_like,0,11 | 16 | 20 | 28 | 18,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,model_b_entity_wins,integer_like,0,28 | 23 | 19 | 11 | 21,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,model_a_entity_win_rate,numeric_like,0,0.28205128205128205 | 0.41025641025641024 | 0.5128205128205128 | 0.717948717948718 | 0.46153846153846156,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,model_b_entity_win_rate,numeric_like,0,0.717948717948718 | 0.5897435897435898 | 0.48717948717948717 | 0.28205128205128205 | 0.5384615384615384,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,median_delta_mase,numeric_like,0,3.4917490250170395 | 3.4709885792659385 | 2.7114576235508183 | -0.12771059449634414 | -5.788262263210186,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,mean_delta_mase,numeric_like,0,3.961154630556965 | 7.076959917009842 | 4.4376939420052315 | 1.0664041934969446 | -6.716749658750773,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,bootstrap_median_delta,numeric_like,0,3.4917490250170395 | 3.4709885792659385 | 2.7114576235508183 | -0.12771059449634414 | -5.788262263210186,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,ci_lower_95,numeric_like,0,0.6140442369948076 | 0.5880940179412883 | -1.1991292205000494 | -3.2136166769955974 | -13.461968805475422,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,ci_upper_95,numeric_like,0,4.764950425683111 | 6.176905682887448 | 5.381384548833138 | 2.8162645370209343 | -2.2368058354857254,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,p_value_sign_test,numeric_like,0,0.009475304279476404 | 0.3367836351899314 | 1.0 | 0.7492586247608415 | 0.19959086691960692,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,p_value_bh_adjusted,numeric_like,0,0.01989813898690045 | 0.39291424105491995 | 1.0 | 0.7867215559988836 | 0.2619630128319841,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,bh_significant,boolean_like,0,True | False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,min_practical_mase_delta,numeric_like,0,0.02,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,practical_significance,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,evidence_status,text_like,0,model_b_supported | inconclusive | model_a_supported,sampled first rows; null_count is sample-based for large files
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,created_timestamp,date_like,0,2026-06-12T14:42:38,sampled first rows; null_count is sample-based for large files
outputs/model_lab/mase/mase_by_model.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,sampled first rows; null_count is sample-based for large files
outputs/model_lab/mase/mase_by_model.csv,metric_rows,integer_like,0,454,sampled first rows; null_count is sample-based for large files
outputs/model_lab/mase/mase_by_model.csv,median_mase,numeric_like,0,10.154120920533186 | 7.3943121372011 | 7.606555323599606 | 11.58253184599242 | 15.63294828258666,sampled first rows; null_count is sample-based for large files
outputs/model_lab/mase/mase_by_model.csv,mean_mase,numeric_like,0,135.29197793092365 | 53.31682544175005 | 32.44889611273951 | 34.200741602073705 | 36.72413820507962,sampled first rows; null_count is sample-based for large files
outputs/model_lab/mase/mase_by_model.csv,p95_mase,numeric_like,0,571.6713136250937 | 250.1163576238204 | 186.44702155342173 | 185.50138729828112 | 184.26799739168567,sampled first rows; null_count is sample-based for large files
outputs/model_lab/mase/mase_by_model.csv,pct_windows_beating_naive,numeric_like,0,0.07048458149779736 | 0.07709251101321586 | 0.05066079295154185 | 0.04185022026431718 | 0.024229074889867842,sampled first rows; null_count is sample-based for large files
outputs/model_lab/mase/mase_by_model.csv,created_timestamp,date_like,0,2026-06-12T14:41:17,sampled first rows; null_count is sample-based for large files
